toi,tid,tfopwg_disp,sectors,pl_orbper,pl_trandep,pl_rade
137.01,176957796,FA,,4.8173797,1800.0,1.71137
1370.01,155114483,FP,,5.2651271,3450.0,11.2446
1371.01,162130054,APC,,5.0095595,8700.0,36.2553
1372.01,164150539,FP,,6.1600888,1120.0,8.22262
1373.01,176899385,KP,,3.8529998,8913.0,15.4014
1374.01,190430205,FP,,1.06884,470.0,10.3628
1375.01,190442486,FP,,5.4561177,1360.0,5.78741
1376.01,190743990,FP,,1.7380504,956.0,4.42263
1377.01,240613164,FP,,1.99143,16745.8,
1378.01,249812036,FP,,5.7785318,4990.0,42.6903
1379.01,252490659,APC,,1132.0244686,18121.2,30.6957
138.01,277683130,APC,,6.1982658,3896.0,7.84585
1380.01,274170255,FP,,1.41072,500.0,8.4993
1381.01,275722992,PC,,6.5601782,2474.0,28.2675
1382.01,276360911,FA,,0.44482,1610.0,10.8884
1383.01,313506357,FP,,1.532703,1250.0,10.8699
1384.01,328167090,FP,,0.7131492,450.0,4.89712
1385.01,329864959,FP,,4.52318,25109.1,
1445.02,259172391,PC,,4.7842093,390.0,2.14401
1446.01,294471966,PC,,6.3170657,688.3375977,2.4720516
1446.02,294471966,PC,,4.5057387,428.7456455,1.7133121
1447.01,298073824,FA,,1.2273079,66.4147779,3.6075647
1448.01,343628284,CP,,8.0970819,4723.0724376,2.6354043
1449.01,356158613,FA,,,2167.3207374,3.492429
1449.02,356158613,PC,,2.3691849,699.3113402,1.614201
145.01,265612438,PC,,5.13002,3376.0,8.86428
1450.01,377293776,CP,,2.0439268,465.1929875,1.0924808
1451.01,417931607,CP,,16.5379864,608.0,2.51948
1452.01,420112589,CP,,11.0619937,3249.1164334,1.6184944
1453.01,198390247,CP,,6.5886877,852.0,2.12746
1453.02,198390247,CP,,4.3135263,274.0,1.17405
1454.01,294179385,PC,,2.6794168,13578.3447901,13.6925582
1455.01,387259626,APC,,3.6231364,17749.0,18.4921
1456.01,199376584,CP,,18.712253,6066.0,10.3984
1457.01,176860064,APC,,6.3768174,2760.0,
1417.01,164173105,CP,,3.0726434,10471.4949697,19.9197757
1418.01,224600500,FA,,0.6763235,30.1617977,1.700035
1419.01,311035838,KP,,2.8997405,13760.0,10.0433
142.01,425934411,PC,,0.8533534,25080.3290695,12.600718
1420.01,321857016,CP,,6.9561134,15989.231101,12.090823
1421.01,329277372,FP,,2.8879675,23489.3314084,
1422.01,333473672,CP,,13.001789,1339.5837664,3.84805
1423.01,346418409,FP,,2.7556532,2854.4589288,6.4145519
1424.01,418959198,FP,,4.8962484,1186.0289925,3.5246468
1425.01,350132371,APC,,1.0318213,5577.0,28.2906
1426.01,128501004,FP,,0.78999,5750.0,1.99
1427.01,2041563029,FP,,12.80758,27112.7,11.4222
1428.01,377304435,FP,,11.35626,2190.0,12.9372
1429.01,138968089,FP,,0.6412558,1029.5348333,4.841202
143.01,25375553,KP,,2.3109689,6829.4236495,17.30428
1430.01,293954617,CP,,7.4341456,701.0,1.97737
1431.01,375506058,CP,,2.650232,6449.0,15.9327
1432.01,256783784,PC,,6.1095756,510.0,2.19963
1433.01,13684720,APC,,12.4379715,123693.2601599,24.6478297
1434.01,138588540,PC,,29.871853,712.5668187,2.4078494
1435.01,153976959,PC,,0.6858178,148.2277582,0.9996714
1436.01,154383539,PC,,0.8675883,321.4840933,1.4302423
1437.01,198356533,CP,,18.840891,331.0,2.00342
1438.01,229650439,CP,,5.1396666,769.5996824,2.259057
1438.02,229650439,CP,,9.4280902,799.0,2.49195
1439.01,232982558,CP,,27.6438617,560.0,3.68027
144.01,261136679,CP,,6.267832,321.0,1.99779
1440.01,233617847,PC,,15.5174519,434.0,2.43592
1440.02,233617847,PC,,4.6274206,152.4142924,1.43332
1441.01,233951353,PC,,22.092974,435.0,2.33525
1442.01,235683377,CP,,0.4090681,1281.2294665,1.1833779
1443.01,237232044,CP,,23.5407467,956.0,2.11441
1444.01,258514800,CP,,0.4702719,209.49313,1.4344026
1445.01,259172391,PC,,9.8130697,630.0,2.67352
1485.01,377191482,FA,,2.9551881,230.0,5.60201
1486.01,233541860,FP,,0.2666485,230.0,1.30468
1487.01,459978312,FA,,23.28798,120.0,14.6492
1488.01,198457103,FA,,0.4721054,45.2185132,1.3988866
1489.01,219751469,FA,,6.98301,270.0,13.6402
149.01,260985861,PC,,3.3399432,9074.0787832,
1490.01,283474780,APC,,3.9943,550.0,11.9767
1491.01,53875855,PC,,4.4902667,2513.0,5.56985
1492.01,354594208,FP,,0.86673,662.925,3.54647
1493.01,15692883,CP,,5.147905,3710.0,18.0411
1494.01,411608801,CP,,5.0267996,6358.0060702,12.9814741
1495.01,431148743,FP,,2.6277641,490.0,
1496.01,384045439,FP,,10.82661,5890.0,11.5303
1497.01,371673488,FP,,0.8165295,468.0,4.12435
1498.01,316402246,FP,,1.4014167,2730.0,11.8932
1499.01,414870287,FP,,4.95898,230.232,
150.01,271893367,CP,,5.8574075,6489.7302346,13.8892762
1500.01,377420580,FP,,1.4147363,990.0,
1501.01,329145325,FP,,1.077774,2680.0,10.1773
1502.01,410528770,FP,,2.7536237,1460.0,11.1685
1503.01,428065977,FP,,1.6534102,600.0,6.07704
1504.01,326114850,FP,,1.2456423,691.0,3.80598
1505.01,331034236,FP,,3.4272549,569.4677099,7.7503736
1506.01,64836837,FP,,10.9115374,1039.0,18.4382
1507.01,430677414,FP,,0.46741,1592.12,7.77804
1508.01,415741431,FP,,2.1575124,550.0,11.8527
1509.01,272828463,FP,,1.577609,1055.0,9.73924
151.01,382302241,FP,,1.59782,1713.69,3.59995
1510.01,377739433,FP,,1.23852,440.0,7.11712
1511.01,376682699,FP,,1.1025238,2919.0,15.8737
1512.01,434718964,FP,,1.597226,3834.1260621,
1513.01,269509393,FP,,1.76589,730.0,4.06597
1514.01,270238522,FP,,1.36991,1170.0,11.8886
1515.01,470709084,FP,,3.66505,910.0,7.19016
1516.01,376637093,CP,,2.0560153,17453.0,17.2767
1517.01,455962313,FP,,2.25505,658.0,
1518.01,427761355,CP,,1.902606,8984.9897271,19.576504
1519.01,272049972,FP,,1.0960111,2150.0,9.05714
1458.01,191284318,KP,,2.7759678,13613.0,15.4018
1459.01,16920150,FA,,9.155934,908.2412562,2.4949092
146.01,355636844,FP,,6.30556,860.0,
1460.01,17005768,FP,,6.8424983,8029.880305,16.4578474
1461.01,44631965,APC,,3.5686777,20121.1854664,20.2503751
1462.01,188768068,CP,,2.1779407,110.0,1.28228
1463.01,190998418,KP,,2.8791023,11426.6170088,12.0920506
1464.01,229944666,PC,,11.3125266,861.7265878,2.686447
1465.01,236887394,KP,,1.4200248,23730.0,12.5242
1466.01,237086564,PC,,1.8718991,920.0,2.40733
1467.01,240968774,CP,,5.9711357,1437.1086027,1.8721145
1468.01,243185500,CP,,15.5324385,2937.4953214,2.013576
1468.02,243185500,CP,,1.880531,1214.0066593,1.4548629
1469.01,283722336,KP,,3.0929386,254.2319025,1.2815317
1469.02,283722336,KP,,6.7650398,269.0,1.39215
147.01,220435095,FP,,3.4231002,8643.1016455,35.4084057
1470.01,284441182,CP,,2.5272822,1847.4872236,2.2007181
1471.01,306263608,CP,,20.7724316,1415.0,3.91576
1471.02,306263608,CP,,52.5637056,1193.0,3.28372
1472.01,306955329,CP,,6.3634106,2368.6952027,4.4784698
1473.01,352413427,CP,,5.2544884,567.0,2.1916
1474.01,427654774,FP,,5.222621,15867.9920175,3.7216015
1475.01,431514478,PC,,8.4953513,718.4869448,5.2961699
1476.01,432549364,KP,,1.2174936,6969.0,12.9438
1477.01,240681314,KP,,2.7324809,9548.2806012,18.2785375
1478.01,409794137,CP,,10.1802014,11500.0,12.3422
1479.01,421308357,FP,,16.6828999,2054.0,17.1854
148.01,393940766,CP,,4.8670758,4965.8114653,8.2198581
1480.01,335483600,FP,,3.354053,6389.1712796,
1481.01,197650870,FP,,2.1853174,1168.0,14.8742
1482.01,252616865,PC,,5.7121916,7555.0,15.4584
1483.01,452803785,FP,,5.0037857,1950.0,6.77338
1484.01,67309890,FP,,1.1623941,1099.0,8.21669
1553.01,327341626,APC,,5.9382163,6171.0,18.5099
1554.01,299158887,KP,,9.4341589,4001.924935,6.3734064
1555.01,441732151,FP,,2.09989,27336.4,10.1564
1556.01,405794804,FP,,1.44127,2750.0,9.20279
1557.01,320506985,FP,,1.08697,860.0,4.98445
1558.01,117322779,FP,,0.68601,910.0,
1559.01,241040309,PC,,3.4648951,1339.0,9.72728
156.01,220518305,FP,,14.1520377,3180.4559232,8.3011604
1560.01,241076290,PC,,0.2580006,812.7310325,6.2776081
1561.01,245462406,FP,,2.27456,1020.0,13.266
1562.01,249862365,FP,,0.98999,420.0,3.95137
1563.01,249945230,PC,,1098.2258586,4496.0,5.13949
1564.01,250724252,APC,,0.5596691,4538.0,24.4148
1565.01,251384275,PC,,1099.2560385,2970.0,23.8658
1566.01,256414077,FP,,3.01106,1617.22,7.20703
1567.01,259151170,FP,,,54500.0,21.0557
1568.01,284050395,FP,,1.35932,2840.0,10.3751
1569.01,285666479,FP,,1.71614,681.449,14.1349
157.01,140691463,CP,,2.0845434,12504.825019,13.4432705
1570.01,285674856,FP,,1.74626,1110.0,5.62786
1571.01,285677945,FP,,1.2427,663.745,6.05271
1572.01,292321872,FP,,8.66698,9854.3,27.4804
1573.01,302773669,KP,,21.216464,6499.0,13.1431
1574.01,307111282,FP,,,7440.0,11.3282
1575.01,316254876,FP,,2.4611008,1795.0,12.3334
1576.01,327011842,FP,,0.783879,274.5156373,9.6813253
1577.01,332154944,FP,,0.99837,2730.0,5.29489
1578.01,348135793,FP,,1.97741,5470.0,17.5768
1579.01,354400186,FP,,9.07768,19171.9,
158.01,403136413,FP,,2.51266,2790.01,13.3617
1580.01,354469661,KP,,4.7947749,6864.0,18.3428
1581.01,370759867,FP,,,8410.0,18.6201
1582.01,374400599,FP,,1.8932775,3415.0,21.043
1583.01,403256331,FP,,3.77188,450.0,10.0329
1584.01,418987806,FP,,0.88654,870.0,24.9348
1585.01,444415148,FP,,1.83641,470.0,10.6176
1586.01,445144327,PC,,1.80794,540.0,20.9267
152.01,403287048,FP,,7.00776,3666.99,8.1288
1520.01,269238073,FP,,6.1461734,1034.0,6.96236
1521.01,366074069,FP,,4.1812866,4280.0,15.448
1522.01,367102581,FP,,2.9798592,580.0,4.92227
1523.01,387413037,FP,,6.72694,1070.0,5.19273
1524.01,314338017,FP,,10.9554897,370.0,22.7316
1525.01,276380902,FP,,0.6171788,519.0,7.26341
1526.01,313761775,FP,,1.5309799,654.0,6.01061
1527.01,202375913,PC,,5.0625809,2884.0,15.2343
1528.01,285543785,APC,,9.9385448,8500.0,
1529.01,312259170,FP,,0.8229,2660.0,
153.01,231081369,APC,,7.6316384,4580.0,12.4425
1530.01,312469860,FP,,0.50261,1120.0,6.28067
1531.01,312678993,APC,,0.5175204,1347.965557,
1532.01,327579226,PC,,8.905407,6702.0,12.3602
1533.01,345143460,PC,,3.6458046,1168.0,2.93272
1533.02,345143460,PC,,8.0637954,2301.0,9.29431
1534.01,354600221,FP,,1.41853,560.0,3.93221
1535.01,420288086,FP,,6.5344463,3240.0,15.3823
1536.01,445137888,FP,,2.013653,822.8974252,9.0269074
1537.01,173612049,PC,,6.4902646,1080.0,3.24146
1538.01,177244357,PC,,6.54692,2400.0,5.62882
1539.01,252636888,FP,,2.590266,700.0,9.54526
154.01,389525208,FP,,6.74657,2970.0,16.2785
1540.01,318746829,FP,,5.2273176,2856.0,
1541.01,319068154,FP,,3.7983639,3194.0,13.7263
1542.01,367607434,FA,,8.2916,470.0,6.71582
1543.01,431585347,FP,,5.13664,930.0,7.04152
1544.01,455791689,PC,,1.2918334,1224.0,
1545.01,127425841,FP,,1.5166573,1590.0,7.73846
1546.01,194203348,PC,,1.13345,490.0,3.03424
1547.01,409520860,FP,,0.71933,478.823,3.45648
1548.01,440100539,FA,,12.6017,800.0,3.34292
1549.01,191146556,FP,,2.5798051,5740.0,25.2815
155.01,129637892,PC,,5.4499753,973.0,5.28759
1550.01,241065596,FP,,1.6256942,1720.0,32.1007
1551.01,288348498,PC,,1.67546,1250.0,6.44889
1552.01,326919774,FP,,7.57193,420.0,10.2119
1620.01,378291076,PC,,1.5982014,296.0,2.28827
1621.01,387260717,PC,,6.453624,200.0,1.35756
1622.01,388076005,FP,,1.7126115,340.0,2.01928
1623.01,407394748,FP,,0.7522775,1301.0,6.75509
1624.01,461387302,FP,,5.8089284,1111.0,3.79308
1625.01,470852531,FP,,1.49446,890.0,4.21366
1626.01,157586003,KP,,3.3326189,8310.5066162,15.6399082
1627.01,424435940,KP,,5.0172146,14236.9594003,13.5478019
1628.01,284475976,KP,,2.1436364,9203.7552743,18.0537588
1629.01,310003988,KP,,4.5421594,9760.0,17.3816
163.01,179317684,CP,,4.2311173,7261.2759361,14.6260711
1630.01,317597583,CP,,12.0557353,807.0,2.39173
1631.01,29054413,APC,,15.2521892,871.2527446,2.8346585
1632.01,51024887,FP,,8.2491871,117724.0282614,8.0476984
1633.01,165551882,FA,,12.1582804,3430.7762638,1.9160277
1634.01,201186294,CP,,0.98933,1519.669587,1.8303854
1635.01,230086768,FP,,34.9270483,110264.9392094,18.8285063
1636.01,269892793,FP,,1.7729239,26694.3797428,14.9468862
1637.01,286355915,FP,,4.076684,10459.727229,17.5223182
1638.01,312862941,PC,,0.9150623,4304.9322224,5.386904
1639.01,348673213,FP,,0.901465,3156.5658264,3.4348127
164.01,79395355,FP,,7.31898,3809.3,8.79673
1640.01,396562848,CP,,1.9495403,2089.2444115,1.3929217
1641.01,422923265,PC,,1.8646725,570.0,12.8352
1642.01,229940491,APC,,37.4590076,5850.0,20.3559
1643.01,298647682,PC,,20.0795217,1065.5355707,2.7170462
1644.01,22843856,FP,,1.8497201,5750.0,11.2477
1645.01,184679932,FP,,2.1721416,17864.5520776,18.0850347
1646.01,387527558,FA,,3.623909,26979.8210456,6.9347137
1647.01,154927364,FP,,6.9744232,9189.0,37.9891
1648.01,376353509,CP,,7.3315684,893.0,2.77433
1649.01,116608612,FP,,3.4557863,6423.0,16.0772
165.01,350743714,FP,,7.757643,7336.6908822,12.7936991
1650.01,122485078,FP,,9.1505,1370.0,11.1497
1587.01,458914949,FP,,12.5343031,1517.0,8.71775
1588.01,50120414,PC,,3.581083,760.0,17.1017
1589.01,52041724,FP,,35.4028219,12666.0,21.7639
159.01,394657039,CP,,3.7628372,11360.0,17.3305867
1590.01,71854745,FP,,3.10315,1760.07,
1591.01,82010657,FP,,,3010.0,10.4319
1592.01,186599508,FP,,5.6318074,1186.1481873,4.8217692
1593.01,192372961,FP,,2.06313,600.0,11.9118
1594.01,201154493,FP,,1.51233,640.0,11.1245
1595.01,385105624,FP,,1.7498117,2549.0,8.13315
1596.01,431899140,FP,,1.9734615,1295.0,16.6678
1597.01,68152139,FP,,0.73772,980.0,4.68288
1598.01,67418624,PC,,1.1020719,580.0,4.33066
1599.01,129979528,KP,,1.2198382,12160.1096043,18.2179311
160.01,253917293,FP,,4.608,3213.22,7.99698
1600.01,187029841,FP,,0.361112,710.0,6.69136
1601.01,139375960,CP,,5.33155,4220.0,14.6101
1602.01,129991079,FA,,6.15952,1230.0,3.90515
1603.01,73448352,KP,,4.7321735,8121.0,14.269
1604.01,118301361,FP,,3.46608,1620.0,20.8363
1605.01,101037590,CP,,8.7094632,4510.0,20.9625
1606.01,125735470,APC,,4.7126743,1941.0,6.97602
1607.01,26433869,FP,,1.0357235,480.0,15.828
1608.01,138017750,FP,,2.4727425,2929.0,23.6289
1609.01,229951289,FA,,13.3118,750.0,2.67981
161.01,348770361,PC,,2.7684331,3234.0971112,4.61938
1610.01,219776325,PC,,2.5287981,387.0,2.29951
1611.01,264678534,CP,,16.2016817,885.0,2.38101
1612.01,268403451,KP,,2.8641388,9597.0,15.5276
1613.01,272625214,FP,,5.2469991,1180.0,5.46087
1614.01,317397615,FP,,0.7438074,633.0,9.77911
1615.01,317507345,FP,,3.9401791,13317.0,25.3897
1616.01,322054600,PC,,1.3433022,1052.0,4.72169
1617.01,322202434,FP,,1.4013505,1532.0,3.7143
1618.01,376838000,FP,,2.1679,560.0,5.32848
1619.01,377144784,FP,,2.3866952,586.0,9.72386
162.01,99493790,APC,,7.764691,24530.0,15.6068
1683.01,58542531,CP,,3.057524,1117.9638175,2.4878486
1684.01,85031598,PC,,1.1549925,739.0,9.15106
1685.01,28900646,CP,,0.6691449,1254.3711932,1.9200407
1686.01,102672709,PC,,6.7053949,575.2056582,3.7076274
1687.01,103448870,PC,,10.2596322,1080.9213165,3.9130735
1688.01,121966220,FP,,6.7171913,9138.715071,22.875658
1689.01,198384408,FA,,9.1238101,283.324087,2.0471844
169.01,183120439,CP,,2.2554459,5283.7103901,11.0535293
1690.01,267574918,CP,,1.4079369,484643.7441389,
1691.01,268334473,CP,,16.7368995,989.0,2.88015
1692.01,288636342,PC,,17.7286608,1086.4618139,4.9572307
1692.02,288636342,PC,,32.2079698,2409.2943157,7.3178089
1693.01,353475866,CP,,1.766692,830.5082973,1.5574734
1694.01,396740648,CP,,3.7701296,4361.1801082,5.4800266
1695.01,422756130,CP,,3.1342946,1183.6060713,1.7992966
1696.01,470381900,CP,,2.5005291,12579.3504758,3.1713853
1651.01,138168780,KP,,3.7649949,14735.0,17.8182
1652.01,154867950,FP,,0.6664948,260.0,3.217
1653.01,156724719,PC,,10.9568722,4643.0,21.7036
1654.01,258829450,PC,,1.8347892,242.0,
1655.01,266500992,PC,,3.2786617,1101.0,3.61232
1656.01,267694283,APC,,1112.7562924,6669.0,20.062
1657.01,27677846,FP,,5.6309047,1683.0,7.00844
1658.01,286561122,FP,,0.6803433,565.5754223,8.1888041
1659.01,288631580,CP,,5.8775548,412.2881337,2.1822904
1659.02,288631580,PC,,3.3985674,171.0,1.18609
166.01,147203645,PC,,5.0611315,5276.0349302,9.1484302
1660.01,311121985,FP,,1.3561596,482.0,4.12493
1661.01,312122956,FP,,2.0492064,1030.0,
1662.01,339538183,FP,,2.6093167,1984.0,11.4272
1663.01,353367071,FP,,2.37532,1940.0,13.5855
1664.01,353782445,PC,,11.835079,336.0,2.5354
1665.01,354006740,FP,,1.76406,870.0,12.3762
1666.01,368536386,FP,,1.69433,650.0,5.20733
1667.01,409183335,FP,,3.32125,5760.0,25.5824
1668.01,417705690,FP,,2.363311,1121.0,2.74038
1669.01,428679607,CP,,2.6800536,456.0,2.3437
167.01,149990841,PC,,4.4531846,5910.0,
1670.01,441739020,CP,,40.7501028,6026.0,10.1271
1670.02,441739020,CP,,10.9836724,315.0,2.35616
1670.03,441739020,PC,,123.0586028,485.2393663,2.9538423
1671.01,459903429,FA,,8.13664,840.0,11.75
1672.01,468828873,FP,,3.8954139,911.0,5.15915
1673.01,470315428,FP,,1.08625,1110.0,4.65122
1674.01,73104318,FP,,7.45494,2280.0,15.1922
1675.01,81831095,PC,,3.133084,1192.0,10.3743
1676.01,8400842,KP,,3.1915257,8587.0,16.4091
1677.01,87090944,PC,,0.6435807,876.6807794,4.8452813
1678.01,96291218,FP,,13.7058173,5788.0,20.2141
1679.01,9837861,FP,,0.6565741,423.0,5.01154
168.01,369457671,PC,,2.31446,1190.0,3.40668
1680.01,259168516,CP,,4.8026561,4358.1157678,1.4202459
1681.01,321041369,PC,,1.5379237,1135.0,8.73996
1682.01,367366318,KP,,2.7347651,9209.0,17.805
1726.02,130181866,CP,,20.5438153,799.3817133,2.5734283
1727.01,241225337,PC,,1.8308782,464.5713657,2.1988321
1728.01,285048486,CP,,3.4913952,5400.0,4.9395
1729.01,298666530,FP,,0.5732087,432048.7343961,
173.01,270341214,PC,,29.7537451,6350.8299407,11.9868976
173.02,270341214,PC,,9.1702265,305.9835677,2.6317754
1730.01,318022259,CP,,6.2262315,1488.0,2.75524
1730.02,318022259,CP,,2.1555232,742.0,1.47809
1730.03,318022259,CP,,12.5739572,2170.0,2.4359
1731.01,371234684,KP,,3.9228042,13970.0,15.8493
1732.01,470987100,PC,,4.1192231,1236.5042452,2.2236629
1733.01,53427308,FP,,5.80322,1710.0,6.3744
1734.01,224596152,PC,,28.8745078,584.5089133,2.7122882
1735.01,365673804,PC,,10.3857602,380.0,2.37414
1736.01,408618999,CP,,7.0731057,439.0,2.69175
1737.01,233009109,PC,,14.4479828,218.0,2.79468
1738.01,104208182,PC,,3.6985817,3061.8238445,4.3816478
1739.01,159418353,CP,,8.3033493,571.0,1.95844
174.01,425997655,CP,,17.6671735,754.5192275,1.9213435
174.02,425997655,CP,,29.7975386,614.4582395,1.6024895
174.03,425997655,CP,,12.1623046,265.0132357,1.0636237
174.04,425997655,CP,,3.9766833,142.0,0.757588
174.05,425997655,CP,,7.9076301,212.4177368,0.9290559
1740.01,174041208,PC,,19.428419,850.4127883,2.4616462
1741.01,198206613,PC,,10.9406641,440.0,1.36492
1742.01,219857012,CP,,21.2690422,350.0,1.87711
1743.01,219860288,CP,,4.2660553,1700.0,3.30511
1744.01,229455001,CP,,22.3417286,472.0,2.54102
1745.01,232635922,PC,,5.984871,2583.7788262,3.4443503
1746.01,232650365,PC,,2.5253323,1258.5718559,1.4761503
1746.02,232650365,PC,,3.8776815,1077.9105507,1.365807
1747.01,233071822,PC,,2.7546548,394.0,2.08088
1748.01,233071926,PC,,1.8318623,403.1219726,1.5299007
1697.01,1884091865,PC,,10.716524,1280.0,2.34185
1698.01,190223929,PC,,17.04198,3520.0,
1699.01,22705558,PC,,4.5470055,813.7370725,3.0070741
170.01,394698182,PC,,3.7115129,12280.0,13.941
1700.01,23650642,FP,,1.12355,1020.0,3.49799
1701.01,274215536,PC,,1.3341738,2283.6562849,4.5073642
1702.01,371210825,FP,,0.40312,1000.0,2.95177
1703.01,453387619,PC,,1.2016105,2414.8791188,5.3210497
1704.01,95129101,FP,,3.929983,2270.0,6.51515
1705.01,137500798,FP,,13.2054538,644.0,3.74642
1706.01,230377505,PC,,4.5156072,449.0,2.07194
1706.02,230377505,PC,,7.4057777,325.0,1.67743
1707.01,240148934,FP,,2.02365,1710.0,5.96472
1708.01,241173474,APC,,11.44192,5510.0,9.64245
1709.01,29119552,PC,,7.6288424,10850.0,18.0261
171.01,309257814,PC,,1.238601,12167.5309178,12.1897562
171.02,309257814,FP,,1.8135767,4166.2802035,7.660458
1710.01,445805961,CP,,24.2833782,2844.0,5.21152
1711.01,461662295,FP,,10.2558,5740.0,7.44683
1712.01,67926921,FP,,3.566276,3870.0,20.2251
1713.01,15863518,PC,,0.5572565,1198.7212417,3.2761782
1714.01,239154970,KP,,3.4744763,12920.0,19.6131
1715.01,142090065,FP,,2.8269356,950.9544382,4.8112209
1716.01,14336130,CP,,8.082354,559.0,2.72432
1717.01,149833117,PC,,4.052389,8976.0,13.1098
1718.01,257241363,PC,,5.5870396,1907.0,4.24332
1719.01,293617835,PC,,2.7552586,338.0,9.65945
172.01,29857954,CP,,9.47686,2980.0,9.80856
1720.01,356473034,KP,,2.6158597,13363.0,13.1204
1721.01,51234631,KP,,4.1250429,8804.0,15.3479
1722.01,85242435,PC,,9.6052235,1437.0,3.86469
1723.01,71431780,CP,,13.7270395,901.0,2.95921
1724.01,81212286,FP,,0.6850808,2675.7176662,1.9806358
1725.01,86396382,KP,,1.0914304,15377.7920504,22.6154555
1726.01,130181866,CP,,7.107934,501.6058242,2.2881711
1772.02,85293053,PC,,,2162.8449313,4.7263644
1773.01,332064670,KP,,0.7365463,384.6733121,2.0231121
1774.01,4897275,CP,,16.7100422,615.2873631,2.7396616
1775.01,9348006,CP,,10.2405483,9950.0,8.69623
1776.01,21535395,CP,,2.8009915,204.8553325,1.4033915
1777.01,29191624,CP,,14.6503935,330.0,1.81908
1778.01,39699648,CP,,6.5273884,415.430891,2.8972637
1779.01,67646988,KP,,1.8817191,99270.0,10.9698
178.01,251848941,CP,,6.5578513,1596.0,2.54474
178.02,251848941,CP,,20.708504,1657.067907,3.751004
178.03,251848941,CP,,9.9616347,1084.4327062,2.2807327
178.04,251848941,KP,,3.2384253,532.7580623,1.5148369
178.05,251848941,KP,,15.2321843,1228.5332287,2.6196767
1780.01,99834717,KP,,1.7063264,10980.0,10.1999
1781.01,137881699,KP,,2.9720774,6440.0,15.6498
1782.01,160045097,CP,,4.9877056,1192.3398198,2.4703077
1782.02,160045097,CP,,1.8290294,704.8493933,2.1268375
1782.03,160045097,PC,,18.7559765,1506.818331,2.9737536
1783.01,229938290,PC,,1.4198659,465.2106205,2.2822776
1784.01,241196395,APC,,2.0937563,1250.0,6.75578
1785.01,230386259,PC,,11.0023133,298.0,4.25882
1786.01,86280613,FP,,9.573548,2788.0,15.6118
1787.01,372730331,PC,,8.7046669,9660.0,28.8458
1788.01,450327768,FP,,5.34326,6980.0,10.4171
1789.01,172518755,CP,,3.2087149,1960.0,12.3921
179.01,207141131,CP,,4.1374403,1008.4447279,2.5340286
1790.01,310981412,FA,,9.62517,540.0,2.03371
1791.01,233684293,FA,,48.4808217,110.0,2.36501
1792.01,29191596,PC,,8.8164887,170.0,1.28915
1793.01,304142124,CP,,55.087,2509.0,4.36639
1794.01,286916251,CP,,8.7655468,572.6986983,3.3302665
1795.01,135083444,FP,,2.7917911,1018.9771433,6.0002066
1796.01,138819293,KP,,2.6438856,6404.7051471,3.812114
1749.01,233602827,CP,,4.4891367,1271.1867023,1.9980298
1749.02,233602827,CP,,9.0447039,1611.0010188,2.2493746
1749.03,233602827,KP,,2.3889051,569.8511771,1.3399401
175.01,307210830,CP,,3.6906759,1657.0,1.36751
175.02,307210830,CP,,7.4507305,1542.0,3.04528
175.03,307210830,CP,,2.2531062,682.3972723,0.826635
